2026-04-07 05:45:50,490 | INFO | 
Initiating cross validation...
2026-04-07 05:49:45,808 | INFO | Progress: (112/260) | Database: normal | KDE model: t-student_cross_validate_df=5_loo
2026-04-07 05:49:48,528 | INFO | Progress: (113/260) | Database: normal | KDE model: gaussian_adaptive
2026-04-07 05:49:51,162 | INFO | Progress: (114/260) | Database: normal | KDE model: epanechnikov_adaptive
2026-04-07 05:49:53,379 | INFO | Progress: (115/260) | Database: normal | KDE model: t-student_adaptive_df=3
2026-04-07 05:49:56,878 | INFO | Progress: (116/260) | Database: normal | KDE model: t-student_adaptive_df=4
2026-04-07 05:49:59,629 | INFO | Progress: (117/260) | Database: normal | KDE model: t-student_adaptive_df=5
2026-04-07 05:50:03,106 | INFO | Progress: (118/260) | Database: normal | KDE model: gaussian_rot_robust
2026-04-07 05:50:04,739 | INFO | Progress: (119/260) | Database: normal | KDE model: gaussian_rot
2026-04-07 05:50:06,458 | INFO | Progress: (120/260) | Database: normal | KDE model: epanechnikov_rot_robust
2026-04-07 05:50:08,480 | INFO | Progress: (121/260) | Database: normal | KDE model: epanechnikov_rot
2026-04-07 05:50:09,665 | INFO | Progress: (122/260) | Database: normal | KDE model: gaussian_cross_validate_loo
2026-04-07 05:50:11,313 | INFO | Progress: (123/260) | Database: normal | KDE model: t-student_cross_validate_df=3_loo
2026-04-07 05:50:12,529 | INFO | Progress: (124/260) | Database: normal | KDE model: t-student_cross_validate_df=4_loo
2026-04-07 05:50:14,267 | INFO | Progress: (125/260) | Database: normal | KDE model: t-student_cross_validate_df=5_loo
2026-04-07 05:50:16,567 | INFO | Progress: (126/260) | Database: normal | KDE model: gaussian_adaptive
2026-04-07 05:50:18,555 | INFO | Progress: (127/260) | Database: normal | KDE model: epanechnikov_adaptive
2026-04-07 05:50:21,256 | INFO | Progress: (128/260) | Database: normal | KDE model: t-student_adaptive_df=3
2026-04-07 05:50:22,968 | INFO | Progress: (129/260) | Database: normal | KDE model: t-student_adaptive_df=4
2026-04-07 05:50:24,596 | INFO | Progress: (130/260) | Database: normal | KDE model: t-student_adaptive_df=5
2026-04-07 05:50:26,767 | INFO | Progress: (131/260) | Database: student | KDE model: gaussian_rot_robust
2026-04-07 05:50:29,089 | INFO | Progress: (132/260) | Database: student | KDE model: gaussian_rot
2026-04-07 05:50:30,578 | INFO | Progress: (133/260) | Database: student | KDE model: epanechnikov_rot_robust
2026-04-07 05:50:32,625 | INFO | Progress: (134/260) | Database: student | KDE model: epanechnikov_rot
2026-04-07 05:50:34,937 | INFO | Progress: (135/260) | Database: student | KDE model: gaussian_cross_validate_loo
2026-04-07 05:50:36,882 | INFO | Progress: (136/260) | Database: student | KDE model: t-student_cross_validate_df=3_loo
2026-04-07 05:50:38,883 | INFO | Progress: (137/260) | Database: student | KDE model: t-student_cross_validate_df=4_loo
2026-04-07 05:50:40,704 | INFO | Progress: (138/260) | Database: student | KDE model: t-student_cross_validate_df=5_loo
2026-04-07 05:50:42,785 | INFO | Progress: (139/260) | Database: student | KDE model: gaussian_adaptive
2026-04-07 05:50:44,954 | INFO | Progress: (140/260) | Database: student | KDE model: epanechnikov_adaptive
2026-04-07 05:50:47,234 | INFO | Progress: (141/260) | Database: student | KDE model: t-student_adaptive_df=3
2026-04-07 05:50:49,160 | INFO | Progress: (142/260) | Database: student | KDE model: t-student_adaptive_df=4
2026-04-07 05:50:51,453 | INFO | Progress: (143/260) | Database: student | KDE model: t-student_adaptive_df=5
2026-04-07 05:50:53,692 | INFO | Progress: (144/260) | Database: student | KDE model: gaussian_rot_robust
2026-04-07 05:50:55,914 | INFO | Progress: (145/260) | Database: student | KDE model: gaussian_rot
2026-04-07 05:50:57,725 | INFO | Progress: (146/260) | Database: student | KDE model: epanechnikov_rot_robust
2026-04-07 05:50:59,871 | INFO | Progress: (147/260) | Database: student | KDE model: epanechnikov_rot
2026-04-07 05:51:01,866 | INFO | Progress: (148/260) | Database: student | KDE model: gaussian_cross_validate_loo
2026-04-07 05:51:03,712 | INFO | Progress: (149/260) | Database: student | KDE model: t-student_cross_validate_df=3_loo
2026-04-07 05:51:05,724 | INFO | Progress: (150/260) | Database: student | KDE model: t-student_cross_validate_df=4_loo
2026-04-07 05:51:07,658 | INFO | Progress: (151/260) | Database: student | KDE model: t-student_cross_validate_df=5_loo
2026-04-07 05:51:09,465 | INFO | Progress: (152/260) | Database: student | KDE model: gaussian_adaptive
2026-04-07 05:51:11,606 | INFO | Progress: (153/260) | Database: student | KDE model: epanechnikov_adaptive
2026-04-07 05:51:13,770 | INFO | Progress: (154/260) | Database: student | KDE model: t-student_adaptive_df=3
2026-04-07 05:51:15,828 | INFO | Progress: (155/260) | Database: student | KDE model: t-student_adaptive_df=4
2026-04-07 05:51:17,840 | INFO | Progress: (156/260) | Database: student | KDE model: t-student_adaptive_df=5
2026-04-07 05:51:19,802 | INFO | Progress: (157/260) | Database: student | KDE model: gaussian_rot_robust
2026-04-07 05:51:21,791 | INFO | Progress: (158/260) | Database: student | KDE model: gaussian_rot
2026-04-07 05:51:24,230 | INFO | Progress: (159/260) | Database: student | KDE model: epanechnikov_rot_robust
2026-04-07 05:51:25,623 | INFO | Progress: (160/260) | Database: student | KDE model: epanechnikov_rot
2026-04-07 05:51:27,264 | INFO | Progress: (161/260) | Database: student | KDE model: gaussian_cross_validate_loo
2026-04-07 05:51:28,927 | INFO | Progress: (162/260) | Database: student | KDE model: t-student_cross_validate_df=3_loo
2026-04-07 05:51:31,419 | INFO | Progress: (163/260) | Database: student | KDE model: t-student_cross_validate_df=4_loo
2026-04-07 05:51:33,855 | INFO | Progress: (164/260) | Database: student | KDE model: t-student_cross_validate_df=5_loo
2026-04-07 05:51:36,383 | INFO | Progress: (165/260) | Database: student | KDE model: gaussian_adaptive
2026-04-07 05:51:38,311 | INFO | Progress: (166/260) | Database: student | KDE model: epanechnikov_adaptive
2026-04-07 05:51:40,318 | INFO | Progress: (167/260) | Database: student | KDE model: t-student_adaptive_df=3
2026-04-07 05:51:42,523 | INFO | Progress: (168/260) | Database: student | KDE model: t-student_adaptive_df=4
2026-04-07 05:51:44,067 | INFO | Progress: (169/260) | Database: student | KDE model: t-student_adaptive_df=5
2026-04-07 05:51:46,310 | INFO | Progress: (170/260) | Database: student | KDE model: gaussian_rot_robust
2026-04-07 05:51:48,734 | INFO | Progress: (171/260) | Database: student | KDE model: gaussian_rot
2026-04-07 05:51:50,888 | INFO | Progress: (172/260) | Database: student | KDE model: epanechnikov_rot_robust
2026-04-07 05:51:53,342 | INFO | Progress: (173/260) | Database: student | KDE model: epanechnikov_rot
2026-04-07 05:51:55,266 | INFO | Progress: (174/260) | Database: student | KDE model: gaussian_cross_validate_loo
2026-04-07 05:51:57,648 | INFO | Progress: (175/260) | Database: student | KDE model: t-student_cross_validate_df=3_loo
2026-04-07 05:51:59,313 | INFO | Progress: (176/260) | Database: student | KDE model: t-student_cross_validate_df=4_loo
