2026-06-16 11:28:50,003 | INFO | 
Initiating cross validation...
2026-06-16 11:43:35,902 | INFO | Scenario: scenario_1___nu=3 | n_rep: 164 | KDE model: gaussian rot
2026-06-16 11:43:41,044 | INFO | Scenario: scenario_1___nu=3 | n_rep: 165 | KDE model: gaussian rot
2026-06-16 11:43:46,758 | INFO | Scenario: scenario_1___nu=3 | n_rep: 166 | KDE model: gaussian rot
2026-06-16 11:43:51,813 | INFO | Scenario: scenario_1___nu=3 | n_rep: 167 | KDE model: gaussian rot
2026-06-16 11:43:56,828 | INFO | Scenario: scenario_1___nu=3 | n_rep: 168 | KDE model: gaussian rot
2026-06-16 11:44:01,786 | INFO | Scenario: scenario_1___nu=3 | n_rep: 169 | KDE model: gaussian rot
2026-06-16 11:44:06,727 | INFO | Scenario: scenario_1___nu=3 | n_rep: 170 | KDE model: gaussian rot
2026-06-16 11:44:11,820 | INFO | Scenario: scenario_1___nu=3 | n_rep: 171 | KDE model: gaussian rot
2026-06-16 11:44:17,293 | INFO | Scenario: scenario_1___nu=3 | n_rep: 172 | KDE model: gaussian rot
2026-06-16 11:44:22,176 | INFO | Scenario: scenario_1___nu=3 | n_rep: 173 | KDE model: gaussian rot
2026-06-16 11:44:27,745 | INFO | Scenario: scenario_1___nu=3 | n_rep: 174 | KDE model: gaussian rot
2026-06-16 11:44:32,673 | INFO | Scenario: scenario_1___nu=3 | n_rep: 175 | KDE model: gaussian rot
2026-06-16 11:44:38,195 | INFO | Scenario: scenario_1___nu=3 | n_rep: 176 | KDE model: gaussian rot
2026-06-16 11:44:43,869 | INFO | Scenario: scenario_1___nu=3 | n_rep: 177 | KDE model: gaussian rot
2026-06-16 11:44:49,525 | INFO | Scenario: scenario_1___nu=3 | n_rep: 178 | KDE model: gaussian rot
2026-06-16 11:44:54,532 | INFO | Scenario: scenario_1___nu=3 | n_rep: 179 | KDE model: gaussian rot
2026-06-16 11:45:00,221 | INFO | Scenario: scenario_1___nu=3 | n_rep: 180 | KDE model: gaussian rot
2026-06-16 11:45:05,830 | INFO | Scenario: scenario_1___nu=3 | n_rep: 181 | KDE model: gaussian rot
2026-06-16 11:45:11,393 | INFO | Scenario: scenario_1___nu=3 | n_rep: 182 | KDE model: gaussian rot
2026-06-16 11:45:16,406 | INFO | Scenario: scenario_1___nu=3 | n_rep: 183 | KDE model: gaussian rot
2026-06-16 11:45:21,314 | INFO | Scenario: scenario_1___nu=3 | n_rep: 184 | KDE model: gaussian rot
2026-06-16 11:45:26,996 | INFO | Scenario: scenario_1___nu=3 | n_rep: 185 | KDE model: gaussian rot
2026-06-16 11:45:32,177 | INFO | Scenario: scenario_1___nu=3 | n_rep: 186 | KDE model: gaussian rot
2026-06-16 11:45:37,690 | INFO | Scenario: scenario_1___nu=3 | n_rep: 187 | KDE model: gaussian rot
2026-06-16 11:45:43,355 | INFO | Scenario: scenario_1___nu=3 | n_rep: 188 | KDE model: gaussian rot
2026-06-16 11:45:48,903 | INFO | Scenario: scenario_1___nu=3 | n_rep: 189 | KDE model: gaussian rot
2026-06-16 11:45:54,300 | INFO | Scenario: scenario_1___nu=3 | n_rep: 190 | KDE model: gaussian rot
2026-06-16 11:45:59,428 | INFO | Scenario: scenario_1___nu=3 | n_rep: 191 | KDE model: gaussian rot
2026-06-16 11:46:05,256 | INFO | Scenario: scenario_1___nu=3 | n_rep: 192 | KDE model: gaussian rot
2026-06-16 11:46:10,825 | INFO | Scenario: scenario_1___nu=3 | n_rep: 193 | KDE model: gaussian rot
2026-06-16 11:46:16,359 | INFO | Scenario: scenario_1___nu=3 | n_rep: 194 | KDE model: gaussian rot
2026-06-16 11:46:22,093 | INFO | Scenario: scenario_1___nu=3 | n_rep: 195 | KDE model: gaussian rot
2026-06-16 11:46:27,053 | INFO | Scenario: scenario_1___nu=3 | n_rep: 196 | KDE model: gaussian rot
2026-06-16 11:46:32,723 | INFO | Scenario: scenario_1___nu=3 | n_rep: 197 | KDE model: gaussian rot
2026-06-16 11:46:38,359 | INFO | Scenario: scenario_1___nu=3 | n_rep: 198 | KDE model: gaussian rot
2026-06-16 11:46:43,247 | INFO | Scenario: scenario_1___nu=3 | n_rep: 199 | KDE model: gaussian rot
2026-06-16 11:46:48,885 | INFO | Scenario: scenario_1___nu=3 | n_rep: 200 | KDE model: gaussian rot
2026-06-16 11:46:53,939 | INFO | Scenario: scenario_1___nu=3 | n_rep: 201 | KDE model: gaussian rot
2026-06-16 11:46:59,589 | INFO | Scenario: scenario_1___nu=3 | n_rep: 202 | KDE model: gaussian rot
2026-06-16 11:47:05,317 | INFO | Scenario: scenario_1___nu=3 | n_rep: 203 | KDE model: gaussian rot
2026-06-16 11:47:11,095 | INFO | Scenario: scenario_1___nu=3 | n_rep: 204 | KDE model: gaussian rot
2026-06-16 11:47:16,634 | INFO | Scenario: scenario_1___nu=3 | n_rep: 205 | KDE model: gaussian rot
2026-06-16 11:47:21,935 | INFO | Scenario: scenario_1___nu=3 | n_rep: 206 | KDE model: gaussian rot
2026-06-16 11:47:27,504 | INFO | Scenario: scenario_1___nu=3 | n_rep: 207 | KDE model: gaussian rot
2026-06-16 11:47:33,147 | INFO | Scenario: scenario_1___nu=3 | n_rep: 208 | KDE model: gaussian rot
2026-06-16 11:47:38,573 | INFO | Scenario: scenario_1___nu=3 | n_rep: 209 | KDE model: gaussian rot
2026-06-16 11:47:44,294 | INFO | Scenario: scenario_1___nu=3 | n_rep: 210 | KDE model: gaussian rot
2026-06-16 11:47:49,954 | INFO | Scenario: scenario_1___nu=3 | n_rep: 211 | KDE model: gaussian rot
2026-06-16 11:47:55,565 | INFO | Scenario: scenario_1___nu=3 | n_rep: 212 | KDE model: gaussian rot
2026-06-16 11:48:01,198 | INFO | Scenario: scenario_1___nu=3 | n_rep: 213 | KDE model: gaussian rot
2026-06-16 11:48:06,120 | INFO | Scenario: scenario_1___nu=3 | n_rep: 214 | KDE model: gaussian rot
2026-06-16 11:48:11,698 | INFO | Scenario: scenario_1___nu=3 | n_rep: 215 | KDE model: gaussian rot
2026-06-16 11:48:16,656 | INFO | Scenario: scenario_1___nu=3 | n_rep: 216 | KDE model: gaussian rot
2026-06-16 11:48:22,193 | INFO | Scenario: scenario_1___nu=3 | n_rep: 217 | KDE model: gaussian rot
2026-06-16 11:48:27,933 | INFO | Scenario: scenario_1___nu=3 | n_rep: 218 | KDE model: gaussian rot
2026-06-16 11:48:32,907 | INFO | Scenario: scenario_1___nu=3 | n_rep: 219 | KDE model: gaussian rot
2026-06-16 11:48:38,425 | INFO | Scenario: scenario_1___nu=3 | n_rep: 220 | KDE model: gaussian rot
2026-06-16 11:48:43,433 | INFO | Scenario: scenario_1___nu=3 | n_rep: 221 | KDE model: gaussian rot
2026-06-16 11:48:48,703 | INFO | Scenario: scenario_1___nu=3 | n_rep: 222 | KDE model: gaussian rot
2026-06-16 11:48:54,188 | INFO | Scenario: scenario_1___nu=3 | n_rep: 223 | KDE model: gaussian rot
2026-06-16 11:48:59,727 | INFO | Scenario: scenario_1___nu=3 | n_rep: 224 | KDE model: gaussian rot
2026-06-16 11:49:05,462 | INFO | Scenario: scenario_1___nu=3 | n_rep: 225 | KDE model: gaussian rot
2026-06-16 11:49:10,977 | INFO | Scenario: scenario_1___nu=3 | n_rep: 226 | KDE model: gaussian rot
2026-06-16 11:49:16,490 | INFO | Scenario: scenario_1___nu=3 | n_rep: 227 | KDE model: gaussian rot
2026-06-16 11:49:21,984 | INFO | Scenario: scenario_1___nu=3 | n_rep: 228 | KDE model: gaussian rot
2026-06-16 11:49:27,548 | INFO | Scenario: scenario_1___nu=3 | n_rep: 229 | KDE model: gaussian rot
2026-06-16 11:49:33,314 | INFO | Scenario: scenario_1___nu=3 | n_rep: 230 | KDE model: gaussian rot
